"Input Order","Search Term","Human GeneID","HGNCID","Human Symbol","Species 2","Fly GeneID","Fly Species Gene ID","Fly Symbol","DIOPT Score","Weighted Score","Rank","Best Score","Best Score Reverse","Prediction Derived From","Alignment & Scores","Feedback","Gene2FunctionDetails"
"712","PGLYRP1","8993","8904","PGLYRP1","Fly","39063","FBgn0035976","PGRP-LC","4","3.96","moderate","No","Yes","eggNOG, OrthoFinder, Panther, TreeFam","","Add","PGRP-LC details"
"712","PGLYRP1","8993","8904","PGLYRP1","Fly","39062","FBgn0035975","PGRP-LA","4","3.96","moderate","No","Yes","eggNOG, OrthoFinder, Panther, TreeFam","","Add","PGRP-LA details"
"713","PGLYRP2","114770","30013","PGLYRP2","Fly","41379","FBgn0037906","PGRP-LB","7","6.84","high","Yes","Yes","eggNOG, Homologene, Isobase, orthoMCL, Panther, RoundUp, TreeFam","","Add","PGRP-LB details"
"713","PGLYRP2","114770","30013","PGLYRP2","Fly","39870","FBgn0043578","PGRP-SB1","5","4.84","moderate","No","No","Compara, eggNOG, Isobase, Panther, TreeFam","","Add","PGRP-SB1 details"
"713","PGLYRP2","114770","30013","PGLYRP2","Fly","32099","FBgn0030310","PGRP-SA","4","4.02","moderate","No","No","Compara, Panther, RoundUp, TreeFam","","Add","PGRP-SA details"
"713","PGLYRP2","114770","30013","PGLYRP2","Fly","39869","FBgn0043577","PGRP-SB2","4","3.94","moderate","No","No","Compara, Isobase, Panther, TreeFam","","Add","PGRP-SB2 details"
"713","PGLYRP2","114770","30013","PGLYRP2","Fly","38858","FBgn0035806","PGRP-SD","4","3.89","moderate","No","No","Compara, orthoMCL, Panther, TreeFam","","Add","PGRP-SD details"
"713","PGLYRP2","114770","30013","PGLYRP2","Fly","3771920","FBgn0260458","PGRP-LD","3","2.99","low","No","No","Compara, Panther, TreeFam","","Add","PGRP-LD details"
"713","PGLYRP2","114770","30013","PGLYRP2","Fly","32534","FBgn0030695","PGRP-LE","3","2.99","low","No","No","Compara, Panther, TreeFam","","Add","PGRP-LE details"
"713","PGLYRP2","114770","30013","PGLYRP2","Fly","35861","FBgn0033327","PGRP-SC1b","3","2.73","low","No","No","Compara, eggNOG, orthoMCL","","Add","PGRP-SC1b details"
"713","PGLYRP2","114770","30013","PGLYRP2","Fly","35859","FBgn0043576","PGRP-SC1a","3","2.73","low","No","No","Compara, eggNOG, orthoMCL","","Add","PGRP-SC1a details"
"713","PGLYRP2","114770","30013","PGLYRP2","Fly","39063","FBgn0035976","PGRP-LC","2","2.06","low","No","No","Panther, TreeFam","","Add","PGRP-LC details"
"713","PGLYRP2","114770","30013","PGLYRP2","Fly","39062","FBgn0035975","PGRP-LA","2","2.06","low","No","No","Panther, TreeFam","","Add","PGRP-LA details"
"713","PGLYRP2","114770","30013","PGLYRP2","Fly","39064","FBgn0035977","PGRP-LF","2","2.03","low","No","No","Compara, Panther","","Add","PGRP-LF details"
"713","PGLYRP2","114770","30013","PGLYRP2","Fly","35862","FBgn0043575","PGRP-SC2","2","1.83","low","No","No","Compara, orthoMCL","","Add","PGRP-SC2 details"
"714","PGLYRP3","114771","30014","PGLYRP3","Fly","39064","FBgn0035977","PGRP-LF","10","9.8","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, orthoMCL, Panther, Phylome","","Add","PGRP-LF details"
"714","PGLYRP3","114771","30014","PGLYRP3","Fly","32099","FBgn0030310","PGRP-SA","9","8.77","moderate","No","Yes","Compara, eggNOG, Isobase, OrthoFinder, OrthoInspector, orthoMCL, Panther, RoundUp, TreeFam","","Add","PGRP-SA details"
"714","PGLYRP3","114771","30014","PGLYRP3","Fly","32534","FBgn0030695","PGRP-LE","6","5.84","moderate","No","Yes","Compara, eggNOG, Isobase, OrthoFinder, Panther, TreeFam","","Add","PGRP-LE details"
"714","PGLYRP3","114771","30014","PGLYRP3","Fly","38858","FBgn0035806","PGRP-SD","6","5.84","moderate","No","No","Compara, eggNOG, Isobase, OrthoFinder, Panther, TreeFam","","Add","PGRP-SD details"
"714","PGLYRP3","114771","30014","PGLYRP3","Fly","3771920","FBgn0260458","PGRP-LD","5","4.9","moderate","No","Yes","Compara, OrthoFinder, Panther, Phylome, TreeFam","","Add","PGRP-LD details"
"714","PGLYRP3","114771","30014","PGLYRP3","Fly","35862","FBgn0043575","PGRP-SC2","5","4.79","moderate","No","No","Compara, eggNOG, OrthoFinder, OrthoInspector, TreeFam","","Add","PGRP-SC2 details"
"714","PGLYRP3","114771","30014","PGLYRP3","Fly","41379","FBgn0037906","PGRP-LB","4","4.09","moderate","No","No","OrthoFinder, Panther, RoundUp, TreeFam","","Add","PGRP-LB details"
"714","PGLYRP3","114771","30014","PGLYRP3","Fly","39869","FBgn0043577","PGRP-SB2","4","3.99","moderate","No","No","Compara, OrthoFinder, Panther, TreeFam","","Add","PGRP-SB2 details"
"714","PGLYRP3","114771","30014","PGLYRP3","Fly","39870","FBgn0043578","PGRP-SB1","4","3.99","moderate","No","No","Compara, OrthoFinder, Panther, TreeFam","","Add","PGRP-SB1 details"
"714","PGLYRP3","114771","30014","PGLYRP3","Fly","39063","FBgn0035976","PGRP-LC","4","3.96","moderate","No","Yes","eggNOG, OrthoFinder, Panther, TreeFam","","Add","PGRP-LC details"
"714","PGLYRP3","114771","30014","PGLYRP3","Fly","39062","FBgn0035975","PGRP-LA","4","3.96","moderate","No","Yes","eggNOG, OrthoFinder, Panther, TreeFam","","Add","PGRP-LA details"
"714","PGLYRP3","114771","30014","PGLYRP3","Fly","35861","FBgn0033327","PGRP-SC1b","4","3.89","moderate","No","No","Compara, OrthoFinder, OrthoInspector, TreeFam","","Add","PGRP-SC1b details"
"714","PGLYRP3","114771","30014","PGLYRP3","Fly","35859","FBgn0043576","PGRP-SC1a","3","2.89","low","No","No","Compara, OrthoFinder, TreeFam","","Add","PGRP-SC1a details"
"715","PGLYRP4","57115","30015","PGLYRP4","Fly","39064","FBgn0035977","PGRP-LF","8","7.9","moderate","Yes","No","Compara, eggNOG, Hieranoid, Inparanoid, OrthoDB, OrthoFinder, Panther, Phylome","","Add","PGRP-LF details"
"715","PGLYRP4","57115","30015","PGLYRP4","Fly","39870","FBgn0043578","PGRP-SB1","7","6.93","moderate","No","Yes","Compara, OrthoDB, OrthoFinder, orthoMCL, Panther, RoundUp, TreeFam","","Add","PGRP-SB1 details"
"715","PGLYRP4","57115","30015","PGLYRP4","Fly","32099","FBgn0030310","PGRP-SA","6","5.9","moderate","No","No","Compara, eggNOG, OrthoDB, OrthoFinder, Panther, TreeFam","","Add","PGRP-SA details"
"715","PGLYRP4","57115","30015","PGLYRP4","Fly","39869","FBgn0043577","PGRP-SB2","6","5.9","moderate","No","Yes","Compara, OrthoDB, OrthoFinder, orthoMCL, Panther, TreeFam","","Add","PGRP-SB2 details"
"715","PGLYRP4","57115","30015","PGLYRP4","Fly","32534","FBgn0030695","PGRP-LE","6","5.9","moderate","No","Yes","Compara, eggNOG, OrthoDB, OrthoFinder, Panther, TreeFam","","Add","PGRP-LE details"
"715","PGLYRP4","57115","30015","PGLYRP4","Fly","38858","FBgn0035806","PGRP-SD","6","5.9","moderate","No","No","Compara, eggNOG, OrthoDB, OrthoFinder, Panther, TreeFam","","Add","PGRP-SD details"
"715","PGLYRP4","57115","30015","PGLYRP4","Fly","35862","FBgn0043575","PGRP-SC2","6","5.8","moderate","No","No","Compara, eggNOG, Homologene, OrthoDB, OrthoFinder, TreeFam","","Add","PGRP-SC2 details"
"715","PGLYRP4","57115","30015","PGLYRP4","Fly","3771920","FBgn0260458","PGRP-LD","5","4.9","moderate","No","Yes","Compara, OrthoFinder, Panther, Phylome, TreeFam","","Add","PGRP-LD details"
"715","PGLYRP4","57115","30015","PGLYRP4","Fly","35861","FBgn0033327","PGRP-SC1b","5","4.9","moderate","No","No","Compara, Homologene, OrthoDB, OrthoFinder, TreeFam","","Add","PGRP-SC1b details"
"715","PGLYRP4","57115","30015","PGLYRP4","Fly","41379","FBgn0037906","PGRP-LB","4","4.07","moderate","No","No","OrthoDB, OrthoFinder, Panther, TreeFam","","Add","PGRP-LB details"
"715","PGLYRP4","57115","30015","PGLYRP4","Fly","39063","FBgn0035976","PGRP-LC","4","3.96","moderate","No","Yes","eggNOG, OrthoFinder, Panther, TreeFam","","Add","PGRP-LC details"
"715","PGLYRP4","57115","30015","PGLYRP4","Fly","39062","FBgn0035975","PGRP-LA","4","3.96","moderate","No","Yes","eggNOG, OrthoFinder, Panther, TreeFam","","Add","PGRP-LA details"
"715","PGLYRP4","57115","30015","PGLYRP4","Fly","35859","FBgn0043576","PGRP-SC1a","4","3.89","moderate","No","No","Compara, Homologene, OrthoFinder, TreeFam","","Add","PGRP-SC1a details"
"716","PI15","51050","8946","PI15","Fly","41623","FBgn0038126","CG8483","6","5.87","high","Yes","Yes","Compara, eggNOG, OrthoDB, OrthoFinder, OrthoInspector, RoundUp","","Add","CG8483 details"
"716","PI15","51050","8946","PI15","Fly","41358","FBgn0037889","scpr-A","4","3.99","moderate","No","Yes","eggNOG, Inparanoid, OrthoDB, RoundUp","","Add","scpr-A details"
"716","PI15","51050","8946","PI15","Fly","318150","FBgn0052679","CG32679","4","3.97","moderate","No","Yes","eggNOG, Inparanoid, OMA, OrthoDB","","Add","CG32679 details"
"716","PI15","51050","8946","PI15","Fly","41348","FBgn0037879","scpr-C","4","3.87","moderate","No","No","eggNOG, Inparanoid, OrthoDB, Phylome","","Add","scpr-C details"
"716","PI15","51050","8946","PI15","Fly","37441","FBgn0034624","CG17974","4","3.87","moderate","No","Yes","eggNOG, Inparanoid, OrthoDB, Phylome","","Add","CG17974 details"
"716","PI15","51050","8946","PI15","Fly","39183","FBgn0036072","CG6628","4","3.87","moderate","No","No","eggNOG, Inparanoid, OrthoDB, Phylome","","Add","CG6628 details"
"716","PI15","51050","8946","PI15","Fly","37942","FBgn0035042","CG3640","4","3.87","moderate","No","No","eggNOG, Inparanoid, OrthoDB, Phylome","","Add","CG3640 details"
"716","PI15","51050","8946","PI15","Fly","36414","FBgn0250842","CG17575","4","3.87","moderate","No","No","eggNOG, Inparanoid, OrthoDB, Phylome","","Add","CG17575 details"
"716","PI15","51050","8946","PI15","Fly","317973","FBgn0052313","CG32313","3","2.84","moderate","No","Yes","Compara, eggNOG, OrthoDB","","Add","CG32313 details"
"716","PI15","51050","8946","PI15","Fly","41076","FBgn0037650","CG11977","2","1.92","moderate","No","Yes","OrthoDB, Phylome","","Add","CG11977 details"
"716","PI15","51050","8946","PI15","Fly","8674074","FBgn0260645","CG42537","2","1.91","moderate","No","Yes","eggNOG, OrthoDB","","Add","CG42537 details"
"716","PI15","51050","8946","PI15","Fly","44079","FBgn0020508","Ag5r2","3","2.96","low","No","No","eggNOG, Inparanoid, OrthoDB","","Add","Ag5r2 details"
"716","PI15","51050","8946","PI15","Fly","32385","FBgn0030562","CG9400","3","2.96","low","No","No","eggNOG, Inparanoid, OrthoDB","","Add","CG9400 details"
"716","PI15","51050","8946","PI15","Fly","44631","FBgn0015010","Ag5r","3","2.96","low","No","No","eggNOG, Inparanoid, OrthoDB","","Add","Ag5r details"
"716","PI15","51050","8946","PI15","Fly","37440","FBgn0034623","CG9822","3","2.96","low","No","No","eggNOG, Inparanoid, OrthoDB","","Add","CG9822 details"
"716","PI15","51050","8946","PI15","Fly","318662","FBgn0051286","CG31286","3","2.84","low","No","No","Compara, eggNOG, OrthoDB","","Add","CG31286 details"
"716","PI15","51050","8946","PI15","Fly","3885644","FBgn0054002","CG34002","3","2.84","low","No","No","Compara, eggNOG, OrthoDB","","Add","CG34002 details"
"716","PI15","51050","8946","PI15","Fly","39181","FBgn0036070","CG8072","3","2.82","low","No","No","eggNOG, OrthoDB, Phylome","","Add","CG8072 details"
"716","PI15","51050","8946","PI15","Fly","246647","FBgn0050488","antr","3","2.82","low","No","No","eggNOG, OrthoDB, Phylome","","Add","antr details"
"716","PI15","51050","8946","PI15","Fly","37863","FBgn0264297","CG43775","3","2.82","low","No","No","eggNOG, OrthoDB, Phylome","","Add","CG43775 details"
"716","PI15","51050","8946","PI15","Fly","318668","FBgn0051296","CG31296","3","2.82","low","No","No","eggNOG, OrthoDB, Phylome","","Add","CG31296 details"
"716","PI15","51050","8946","PI15","Fly","41357","FBgn0037888","scpr-B","3","2.82","low","No","No","eggNOG, OrthoDB, Phylome","","Add","scpr-B details"
"716","PI15","51050","8946","PI15","Fly","35303","FBgn0032853","CG10651","3","2.82","low","No","No","eggNOG, OrthoDB, Phylome","","Add","CG10651 details"
"716","PI15","51050","8946","PI15","Fly","246645","FBgn0050486","CG30486","3","2.82","low","No","No","eggNOG, OrthoDB, Phylome","","Add","CG30486 details"
"716","PI15","51050","8946","PI15","Fly","10178796","FBgn0261848","CG42780","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG42780 details"
"716","PI15","51050","8946","PI15","Fly","14462631","FBgn0264299","CG43777","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG43777 details"
"716","PI15","51050","8946","PI15","Fly","33408","FBgn0031407","CG4270","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG4270 details"
"716","PI15","51050","8946","PI15","Fly","33413","FBgn0031412","CG16995","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG16995 details"
"716","PI15","51050","8946","PI15","Fly","14462630","FBgn0264298","CG43776","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG43776 details"
"716","PI15","51050","8946","PI15","Fly","40806","FBgn0051482","CG31482","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG31482 details"
"716","PI15","51050","8946","PI15","Fly","3885620","FBgn0054049","CG34049","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG34049 details"
"716","PI15","51050","8946","PI15","Fly","40788","FBgn0260766","CG42564","2","1.81","low","No","No","eggNOG, Phylome","","Add","CG42564 details"
"717","PI16","221476","21245","PI16","Fly","35303","FBgn0032853","CG10651","5","4.88","high","Yes","Yes","eggNOG, OrthoDB, Panther, Phylome, TreeFam","","Add","CG10651 details"
"717","PI16","221476","21245","PI16","Fly","246645","FBgn0050486","CG30486","5","4.88","high","Yes","Yes","eggNOG, OrthoDB, Panther, Phylome, TreeFam","","Add","CG30486 details"
"717","PI16","221476","21245","PI16","Fly","41623","FBgn0038126","CG8483","5","4.97","moderate","Yes","No","eggNOG, OrthoDB, OrthoInspector, Panther, TreeFam","","Add","CG8483 details"
"717","PI16","221476","21245","PI16","Fly","32385","FBgn0030562","CG9400","4","4.04","moderate","No","Yes","eggNOG, OrthoDB, Panther, RoundUp","","Add","CG9400 details"
"717","PI16","221476","21245","PI16","Fly","14462631","FBgn0264299","CG43777","4","3.97","moderate","No","Yes","eggNOG, OrthoDB, Panther, TreeFam","","Add","CG43777 details"
"717","PI16","221476","21245","PI16","Fly","246647","FBgn0050488","antr","4","3.97","moderate","No","Yes","eggNOG, OrthoDB, Panther, TreeFam","","Add","antr details"
"717","PI16","221476","21245","PI16","Fly","37863","FBgn0264297","CG43775","4","3.97","moderate","No","Yes","eggNOG, OrthoDB, Panther, TreeFam","","Add","CG43775 details"
"717","PI16","221476","21245","PI16","Fly","3885644","FBgn0054002","CG34002","4","3.97","moderate","No","No","eggNOG, OrthoDB, Panther, TreeFam","","Add","CG34002 details"
"717","PI16","221476","21245","PI16","Fly","14462630","FBgn0264298","CG43776","4","3.97","moderate","No","Yes","eggNOG, OrthoDB, Panther, TreeFam","","Add","CG43776 details"
"717","PI16","221476","21245","PI16","Fly","318668","FBgn0051296","CG31296","4","3.92","moderate","No","Yes","eggNOG, OrthoDB, Panther, Phylome","","Add","CG31296 details"
"717","PI16","221476","21245","PI16","Fly","10178796","FBgn0261848","CG42780","3","3.01","moderate","No","Yes","eggNOG, OrthoDB, Panther","","Add","CG42780 details"
"717","PI16","221476","21245","PI16","Fly","10178963","FBgn0261832","CG42764","2","2.11","moderate","No","Yes","OrthoDB, Panther","","Add","CG42764 details"
"717","PI16","221476","21245","PI16","Fly","41076","FBgn0037650","CG11977","2","2.11","moderate","No","Yes","OrthoDB, Panther","","Add","CG11977 details"
"717","PI16","221476","21245","PI16","Fly","8674074","FBgn0260645","CG42537","2","1.91","moderate","No","Yes","eggNOG, OrthoDB","","Add","CG42537 details"
"717","PI16","221476","21245","PI16","Fly","41348","FBgn0037879","scpr-C","3","3.01","low","No","No","eggNOG, OrthoDB, Panther","","Add","scpr-C details"
"717","PI16","221476","21245","PI16","Fly","37441","FBgn0034624","CG17974","3","3.01","low","No","No","eggNOG, OrthoDB, Panther","","Add","CG17974 details"
"717","PI16","221476","21245","PI16","Fly","44079","FBgn0020508","Ag5r2","3","3.01","low","No","No","eggNOG, OrthoDB, Panther","","Add","Ag5r2 details"
"717","PI16","221476","21245","PI16","Fly","318150","FBgn0052679","CG32679","3","3.01","low","No","No","eggNOG, OrthoDB, Panther","","Add","CG32679 details"
"717","PI16","221476","21245","PI16","Fly","39183","FBgn0036072","CG6628","3","3.01","low","No","No","eggNOG, OrthoDB, Panther","","Add","CG6628 details"
"717","PI16","221476","21245","PI16","Fly","33408","FBgn0031407","CG4270","3","3.01","low","No","No","eggNOG, OrthoDB, Panther","","Add","CG4270 details"
"717","PI16","221476","21245","PI16","Fly","37942","FBgn0035042","CG3640","3","3.01","low","No","No","eggNOG, OrthoDB, Panther","","Add","CG3640 details"
"717","PI16","221476","21245","PI16","Fly","36414","FBgn0250842","CG17575","3","3.01","low","No","No","eggNOG, OrthoDB, Panther","","Add","CG17575 details"
"717","PI16","221476","21245","PI16","Fly","41358","FBgn0037889","scpr-A","3","3.01","low","No","No","eggNOG, OrthoDB, Panther","","Add","scpr-A details"
"717","PI16","221476","21245","PI16","Fly","33413","FBgn0031412","CG16995","3","3.01","low","No","No","eggNOG, OrthoDB, Panther","","Add","CG16995 details"
"717","PI16","221476","21245","PI16","Fly","44631","FBgn0015010","Ag5r","3","3.01","low","No","No","eggNOG, OrthoDB, Panther","","Add","Ag5r details"
"717","PI16","221476","21245","PI16","Fly","37440","FBgn0034623","CG9822","3","3.01","low","No","No","eggNOG, OrthoDB, Panther","","Add","CG9822 details"
"717","PI16","221476","21245","PI16","Fly","3885620","FBgn0054049","CG34049","3","3.01","low","No","No","eggNOG, OrthoDB, Panther","","Add","CG34049 details"
"717","PI16","221476","21245","PI16","Fly","39181","FBgn0036070","CG8072","3","2.87","low","No","No","eggNOG, OrthoDB, TreeFam","","Add","CG8072 details"
"717","PI16","221476","21245","PI16","Fly","40788","FBgn0260766","CG42564","2","2","low","No","No","eggNOG, Panther","","Add","CG42564 details"
"717","PI16","221476","21245","PI16","Fly","317973","FBgn0052313","CG32313","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG32313 details"
"717","PI16","221476","21245","PI16","Fly","318662","FBgn0051286","CG31286","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG31286 details"
"717","PI16","221476","21245","PI16","Fly","40806","FBgn0051482","CG31482","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG31482 details"
"717","PI16","221476","21245","PI16","Fly","41357","FBgn0037888","scpr-B","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","scpr-B details"
"718","PI3","5266","8947","PI3","Fly","43314","FBgn0039527","CG5639","3","3.03","high","Yes","Yes","Compara, OrthoFinder, Panther","","Add","CG5639 details"
"718","PIBF1","10464","23352","PIBF1","","none found","","","","","","","","","","",""
"718","PILRA","29992","20396","PILRA","","none found","","","","","","","","","","",""
"719","PINLYP","390940","44206","PINLYP","Fly","33237","FBgn0031268","cold","1","1.1","low","Yes","Yes","Panther","","Add","cold details"
"719","PIP","5304","8993","PIP","","none found","","","","","","","","","","",""
"720","PKDCC","91461","25123","PKDCC","Fly","32207","FBgn0283712","LIMK1","1","0.9","low","Yes","No","eggNOG","","Add","LIMK1 details"
"720","PKDCC","91461","25123","PKDCC","Fly","43283","FBgn0010441","pll","1","0.9","low","Yes","No","eggNOG","","Add","pll details"
"721","PLA1A","51365","17661","PLA1A","Fly","35439","FBgn0032973","CG6675","4","3.96","high","Yes","Yes","Compara, eggNOG, Panther, RoundUp","","Add","CG6675 details"
"721","PLA1A","51365","17661","PLA1A","Fly","33405","FBgn0264979","CG4267","4","3.94","high","Yes","Yes","Compara, eggNOG, OMA, Panther","","Add","CG4267 details"
"721","PLA1A","51365","17661","PLA1A","Fly","41954","FBgn0038398","sxe2","4","3.88","high","Yes","Yes","Compara, eggNOG, Isobase, Panther","","Add","sxe2 details"
"721","PLA1A","51365","17661","PLA1A","Fly","32778","FBgn0030884","CG6847","4","3.9","moderate","Yes","No","eggNOG, OrthoDB, RoundUp, TreeFam","","Add","CG6847 details"
"721","PLA1A","51365","17661","PLA1A","Fly","43248","FBgn0039472","CG17192","3","2.98","moderate","No","Yes","Compara, Isobase, Panther","","Add","CG17192 details"
"721","PLA1A","51365","17661","PLA1A","Fly","43250","FBgn0039474","CG6283","3","2.93","moderate","No","Yes","Compara, eggNOG, Panther","","Add","CG6283 details"
"721","PLA1A","51365","17661","PLA1A","Fly","43086","FBgn0039344","CG4582","3","2.93","moderate","No","Yes","Compara, eggNOG, Panther","","Add","CG4582 details"
"721","PLA1A","51365","17661","PLA1A","Fly","43246","FBgn0039470","CG6296","3","2.93","moderate","No","Yes","Compara, eggNOG, Panther","","Add","CG6296 details"
"721","PLA1A","51365","17661","PLA1A","Fly","43252","FBgn0039476","CG6271","3","2.93","moderate","No","Yes","Compara, eggNOG, Panther","","Add","CG6271 details"
"721","PLA1A","51365","17661","PLA1A","Fly","34476","FBgn0032289","CG6431","2","2","moderate","No","Yes","eggNOG, Panther","","Add","CG6431 details"
"721","PLA1A","51365","17661","PLA1A","Fly","34152","FBgn0032029","CG17292","2","2","moderate","No","Yes","eggNOG, Panther","","Add","CG17292 details"
"721","PLA1A","51365","17661","PLA1A","Fly","34094","FBgn0031976","CG7367","3","2.96","low","No","No","eggNOG, Panther, TreeFam","","Add","CG7367 details"
"721","PLA1A","51365","17661","PLA1A","Fly","31532","FBgn0029831","CG5966","3","2.94","low","No","No","eggNOG, OrthoDB, RoundUp","","Add","CG5966 details"
"721","PLA1A","51365","17661","PLA1A","Fly","43251","FBgn0039475","CG6277","3","2.93","low","No","No","Compara, eggNOG, Panther","","Add","CG6277 details"
"721","PLA1A","51365","17661","PLA1A","Fly","43249","FBgn0039473","CG17191","3","2.93","low","No","No","Compara, eggNOG, Panther","","Add","CG17191 details"
"721","PLA1A","51365","17661","PLA1A","Fly","36895","FBgn0034166","CG6472","3","2.93","low","No","No","Compara, eggNOG, Panther","","Add","CG6472 details"
"721","PLA1A","51365","17661","PLA1A","Fly","43247","FBgn0039471","CG6295","3","2.93","low","No","No","Compara, eggNOG, Panther","","Add","CG6295 details"
"721","PLA1A","51365","17661","PLA1A","Fly","35019","FBgn0032612","CG13282","2","2","low","No","No","eggNOG, Panther","","Add","CG13282 details"
"721","PLA1A","51365","17661","PLA1A","Fly","39515","FBgn0036367","CG10116","2","2","low","No","No","eggNOG, Panther","","Add","CG10116 details"
"721","PLA1A","51365","17661","PLA1A","Fly","31939","FBgn0004045","Yp1","2","2","low","No","No","eggNOG, Panther","","Add","Yp1 details"
"721","PLA1A","51365","17661","PLA1A","Fly","31938","FBgn0005391","Yp2","2","2","low","No","No","eggNOG, Panther","","Add","Yp2 details"
"721","PLA1A","51365","17661","PLA1A","Fly","38728","FBgn0035697","CG10163","2","2","low","No","No","eggNOG, Panther","","Add","CG10163 details"
"721","PLA1A","51365","17661","PLA1A","Fly","33429","FBgn0031426","CG18641","2","2","low","No","No","eggNOG, Panther","","Add","CG18641 details"
"721","PLA1A","51365","17661","PLA1A","Fly","5740554","FBgn0085477","CG34448","2","2","low","No","No","eggNOG, Panther","","Add","CG34448 details"
"721","PLA1A","51365","17661","PLA1A","Fly","32339","FBgn0004047","Yp3","2","2","low","No","No","eggNOG, Panther","","Add","Yp3 details"
"721","PLA1A","51365","17661","PLA1A","Fly","38435","FBgn0035453","CG10357","2","2","low","No","No","eggNOG, Panther","","Add","CG10357 details"
"721","PLA1A","51365","17661","PLA1A","Fly","40243","FBgn0036977","CG5665","2","1.83","low","No","No","Compara, eggNOG","","Add","CG5665 details"
"721","PLA1A","51365","17661","PLA1A","Fly","32708","FBgn0265267","CG18258","2","1.83","low","No","No","Compara, eggNOG","","Add","CG18258 details"
"721","PLA1A","51365","17661","PLA1A","Fly","32709","FBgn0030828","CG5162","2","1.83","low","No","No","Compara, eggNOG","","Add","CG5162 details"
"722","PLA2G10","8399","9029","PLA2G10","Fly","43461","FBgn0039655","CG14507","8","7.81","moderate","Yes","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG14507 details"
"723","PLA2G12A","81579","18554","PLA2G12A","Fly","39734","FBgn0036545","GXIVsPLA2","13","12.74","high","Yes","Yes","Compara, eggNOG, Hieranoid, Inparanoid, Isobase, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","GXIVsPLA2 details"
"724","PLA2G12B","84647","18555","PLA2G12B","Fly","39734","FBgn0036545","GXIVsPLA2","10","9.99","moderate","Yes","No","Compara, Hieranoid, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, RoundUp, TreeFam","","Add","GXIVsPLA2 details"
"725","PLA2G1B","5319","9030","PLA2G1B","Fly","43461","FBgn0039655","CG14507","9","8.86","high","Yes","Yes","eggNOG, Isobase, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, RoundUp, TreeFam","","Add","CG14507 details"
"726","PLA2G2A","5320","9031","PLA2G2A","Fly","43461","FBgn0039655","CG14507","5","4.92","moderate","Yes","No","eggNOG, OrthoDB, OrthoFinder, Panther, Phylome","","Add","CG14507 details"
"727","PLA2G2C","391013","9032","PLA2G2C","Fly","43461","FBgn0039655","CG14507","4","3.92","moderate","Yes","No","eggNOG, OrthoDB, Panther, Phylome","","Add","CG14507 details"
"728","PLA2G2D","26279","9033","PLA2G2D","Fly","43461","FBgn0039655","CG14507","5","4.92","moderate","Yes","No","eggNOG, OrthoDB, OrthoFinder, Panther, Phylome","","Add","CG14507 details"
"729","PLA2G2E","30814","13414","PLA2G2E","Fly","43461","FBgn0039655","CG14507","5","4.92","moderate","Yes","No","eggNOG, OrthoDB, OrthoFinder, Panther, Phylome","","Add","CG14507 details"
"730","PLA2G3","50487","17934","PLA2G3","Fly","31747","FBgn0030013","GIIIspla2","8","7.68","high","Yes","Yes","Compara, eggNOG, Isobase, OrthoFinder, OrthoInspector, Phylome, RoundUp, TreeFam","","Add","GIIIspla2 details"
"730","PLA2G3","50487","17934","PLA2G3","Fly","31402","FBgn0029720","CG3009","6","5.95","moderate","No","Yes","Isobase, OrthoInspector, Panther, Phylome, RoundUp, TreeFam","","Add","CG3009 details"
"730","PLA2G3","50487","17934","PLA2G3","Fly","246656","FBgn0050503","CG30503","5","4.85","moderate","No","Yes","Compara, Isobase, Panther, Phylome, TreeFam","","Add","CG30503 details"
"730","PLA2G3","50487","17934","PLA2G3","Fly","35665","FBgn0033170","sPLA2","5","4.85","moderate","No","Yes","Compara, Isobase, Panther, Phylome, TreeFam","","Add","sPLA2 details"
"730","PLA2G3","50487","17934","PLA2G3","Fly","32261","FBgn0250862","CG42237","4","3.92","moderate","No","Yes","Isobase, Panther, Phylome, TreeFam","","Add","CG42237 details"
"731","PLA2G5","5322","9038","PLA2G5","Fly","43461","FBgn0039655","CG14507","5","4.92","moderate","Yes","No","eggNOG, OrthoDB, OrthoFinder, Panther, Phylome","","Add","CG14507 details"
"731","PLA2G7","7941","9040","PLA2G7","","none found","","","","","","","","","","",""
