"Input Order","Search Term","Human GeneID","HGNCID","Human Symbol","Species 2","Fly GeneID","Fly Species Gene ID","Fly Symbol","DIOPT Score","Weighted Score","Rank","Best Score","Best Score Reverse","Prediction Derived From","Alignment & Scores","Feedback","Gene2FunctionDetails"
"763","SIAH1","6477","10857","SIAH1","Fly","39884","FBgn0003410","sina","14","13.82","high","Yes","Yes","eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","sina details"
"763","SIAH1","6477","10857","SIAH1","Fly","39885","FBgn0259794","sinah","4","3.97","moderate","No","Yes","eggNOG, OrthoDB, Panther, TreeFam","","Add","sinah details"
"763","SIAH1","6477","10857","SIAH1","Fly","31258","FBgn0024997","CG2681","4","3.96","moderate","No","Yes","eggNOG, Isobase, OrthoDB, Panther","","Add","CG2681 details"
"763","SIAH1","6477","10857","SIAH1","Fly","42715","FBgn0085404","CG34375","2","1.91","moderate","No","Yes","eggNOG, OrthoDB","","Add","CG34375 details"
"763","SIAH1","6477","10857","SIAH1","Fly","42716","FBgn0039038","CG6688","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG6688 details"
"764","SIAH3","283514","30553","SIAH3","Fly","39884","FBgn0003410","sina","5","4.88","moderate","Yes","No","eggNOG, OrthoDB, Panther, Phylome, TreeFam","","Add","sina details"
"764","SIAH3","283514","30553","SIAH3","Fly","39885","FBgn0259794","sinah","4","3.97","moderate","No","Yes","eggNOG, OrthoDB, Panther, TreeFam","","Add","sinah details"
"764","SIAH3","283514","30553","SIAH3","Fly","42715","FBgn0085404","CG34375","2","1.91","moderate","No","Yes","eggNOG, OrthoDB","","Add","CG34375 details"
"764","SIAH3","283514","30553","SIAH3","Fly","31258","FBgn0024997","CG2681","3","3.01","low","No","No","eggNOG, OrthoDB, Panther","","Add","CG2681 details"
"764","SIAH3","283514","30553","SIAH3","Fly","42716","FBgn0039038","CG6688","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG6688 details"
"765","SIRT1","23411","14929","SIRT1","Fly","34708","FBgn0024291","Sirt1","12","11.83","high","Yes","Yes","Compara, eggNOG, Hieranoid, Inparanoid, Isobase, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, RoundUp, TreeFam","","Add","Sirt1 details"
"765","SIRT1","23411","14929","SIRT1","Fly","42414","FBgn0038788","Sirt2","4","3.94","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, RoundUp","","Add","Sirt2 details"
"766","SIRT5","23408","14933","SIRT5","Fly","41254","FBgn0037802","Sirt6","1","0.9","low","Yes","No","eggNOG","","Add","Sirt6 details"
"766","SIRT5","23408","14933","SIRT5","Fly","42414","FBgn0038788","Sirt2","1","0.9","low","Yes","No","eggNOG","","Add","Sirt2 details"
"766","SIRT5","23408","14933","SIRT5","Fly","34708","FBgn0024291","Sirt1","1","0.9","low","Yes","No","eggNOG","","Add","Sirt1 details"
"766","SIRT5","23408","14933","SIRT5","Fly","43433","FBgn0039631","Sirt7","1","0.9","low","Yes","No","eggNOG","","Add","Sirt7 details"
"766","SIRT5","23408","14933","SIRT5","Fly","31480","FBgn0029783","Sirt4","1","0.9","low","Yes","No","eggNOG","","Add","Sirt4 details"
"767","SLC11A1","6556","10907","SLC11A1","Fly","42490","FBgn0011672","Mvl","11","10.86","moderate","Yes","No","eggNOG, Hieranoid, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","Mvl details"
"768","SLC11A2","4891","10908","SLC11A2","Fly","42490","FBgn0011672","Mvl","14","13.82","high","Yes","Yes","eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","Mvl details"
"769","SLC16A12","387700","23094","SLC16A12","Fly","31198","FBgn0023549","Mct1","11","10.93","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, Panther, RoundUp","","Add","Mct1 details"
"769","SLC16A12","387700","23094","SLC16A12","Fly","38104","FBgn0035173","CG13907","6","5.94","moderate","No","No","Compara, eggNOG, OrthoDB, OrthoFinder, OrthoInspector, Panther","","Add","CG13907 details"
"769","SLC16A12","387700","23094","SLC16A12","Fly","36577","FBgn0033913","CG8468","6","5.94","moderate","No","No","Compara, eggNOG, OrthoDB, OrthoFinder, OrthoInspector, Panther","","Add","CG8468 details"
"769","SLC16A12","387700","23094","SLC16A12","Fly","35499","FBgn0033028","hrm","6","5.92","moderate","No","Yes","eggNOG, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome","","Add","hrm details"
"769","SLC16A12","387700","23094","SLC16A12","Fly","32926","FBgn0259834","out","6","5.85","moderate","No","Yes","Compara, eggNOG, OrthoDB, OrthoFinder, Panther, Phylome","","Add","out details"
"769","SLC16A12","387700","23094","SLC16A12","Fly","36263","FBgn0033657","Sln","6","5.85","moderate","No","Yes","Compara, eggNOG, OrthoDB, OrthoFinder, Panther, Phylome","","Add","Sln details"
"769","SLC16A12","387700","23094","SLC16A12","Fly","35578","FBgn0033095","chk","5","5","moderate","No","Yes","eggNOG, Hieranoid, OrthoFinder, OrthoInspector, Panther","","Add","chk details"
"769","SLC16A12","387700","23094","SLC16A12","Fly","36630","FBgn0033955","CG12866","5","4.94","moderate","No","Yes","Compara, eggNOG, OrthoDB, OrthoFinder, Panther","","Add","CG12866 details"
"769","SLC16A12","387700","23094","SLC16A12","Fly","32923","FBgn0031010","CG8028","5","4.92","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, Panther, Phylome","","Add","CG8028 details"
"769","SLC16A12","387700","23094","SLC16A12","Fly","32924","FBgn0031011","CG8034","5","4.92","moderate","No","Yes","eggNOG, OrthoDB, OrthoFinder, Panther, Phylome","","Add","CG8034 details"
"769","SLC16A12","387700","23094","SLC16A12","Fly","32925","FBgn0031012","CG8051","5","4.85","moderate","No","Yes","Compara, eggNOG, OrthoDB, Panther, Phylome","","Add","CG8051 details"
"769","SLC16A12","387700","23094","SLC16A12","Fly","32915","FBgn0031002","CG14196","5","4.85","moderate","No","No","Compara, eggNOG, OrthoDB, Panther, Phylome","","Add","CG14196 details"
"769","SLC16A12","387700","23094","SLC16A12","Fly","36764","FBgn0034063","CG8389","4","4.01","moderate","No","Yes","eggNOG, OrthoDB, OrthoFinder, Panther","","Add","CG8389 details"
"769","SLC16A12","387700","23094","SLC16A12","Fly","33600","FBgn0031568","CG10019","3","2.91","low","No","No","eggNOG, OrthoDB, OrthoFinder","","Add","CG10019 details"
"769","SLC16A12","387700","23094","SLC16A12","Fly","45883","FBgn0001296","kar","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","kar details"
"770","SLC1A3","6507","10941","SLC1A3","Fly","34251","FBgn0026439","Eaat1","10","9.85","high","Yes","Yes","eggNOG, Inparanoid, Isobase, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp","","Add","Eaat1 details"
"770","SLC1A3","6507","10941","SLC1A3","Fly","33247","FBgn0026438","Eaat2","5","4.81","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL","","Add","Eaat2 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","42891","FBgn0019952","Orct","8","7.81","high","Yes","Yes","Compara, eggNOG, Isobase, OrthoFinder, OrthoInspector, orthoMCL, Panther, RoundUp","","Add","Orct details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","36417","FBgn0033778","Balat","7","6.97","moderate","No","Yes","Compara, eggNOG, OrthoDB, OrthoFinder, OrthoInspector, Panther, RoundUp","","Add","Balat details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","42890","FBgn0086365","Orct2","7","6.86","moderate","No","Yes","Compara, eggNOG, OrthoFinder, OrthoInspector, orthoMCL, Panther, RoundUp","","Add","Orct2 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","41967","FBgn0038407","CG6126","5","5.03","moderate","No","No","eggNOG, OrthoFinder, OrthoInspector, Panther, RoundUp","","Add","CG6126 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","40441","FBgn0037144","CG7458","5","4.89","moderate","No","Yes","Compara, eggNOG, OrthoFinder, Panther, TreeFam","","Add","CG7458 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","40437","FBgn0037140","SLC22A","5","4.89","moderate","No","Yes","Compara, eggNOG, OrthoFinder, Panther, TreeFam","","Add","SLC22A details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","36458","FBgn0033809","CG4630","5","4.89","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther, TreeFam","","Add","CG4630 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","37275","FBgn0034479","CG8654","4","4.03","moderate","No","No","eggNOG, OrthoFinder, Panther, RoundUp","","Add","CG8654 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","35334","FBgn0032879","CarT","4","4.01","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, Panther","","Add","CarT details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","42606","FBgn0038938","CG7084","4","4.01","moderate","No","Yes","eggNOG, OrthoDB, OrthoFinder, Panther","","Add","CG7084 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","38689","FBgn0259164","CG42269","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG42269 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","38664","FBgn0035647","CG10486","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG10486 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","42893","FBgn0039178","CG6356","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG6356 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","38662","FBgn0035645","CG5592","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG5592 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","42336","FBgn0038717","CG17751","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG17751 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","41790","FBgn0038261","CG14856","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG14856 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","42376","FBgn0038752","CG4462","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG4462 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","42335","FBgn0038716","CG7342","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG7342 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","42338","FBgn0038719","CG16727","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG16727 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","41791","FBgn0038262","CG14857","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG14857 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","42337","FBgn0038718","CG17752","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG17752 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","41789","FBgn0038260","CG14855","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG14855 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","42377","FBgn0038753","CG4459","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG4459 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","42339","FBgn0038720","CG6231","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG6231 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","42374","FBgn0038750","CG4465","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG4465 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","42334","FBgn0038715","CG7333","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG7333 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","40590","FBgn0264907","CG44098","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG44098 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","41962","FBgn0063649","CG6006","3","3","low","No","No","eggNOG, OrthoFinder, Panther","","Add","CG6006 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","41963","FBgn0038404","CG8925","3","3","low","No","No","eggNOG, OrthoFinder, Panther","","Add","CG8925 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","31612","FBgn0029896","CG3168","3","2.93","low","No","No","eggNOG, OrthoFinder, RoundUp","","Add","CG3168 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","43030","FBgn0051103","CG31103","3","2.83","low","No","No","Compara, eggNOG, OrthoFinder","","Add","CG31103 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","326130","FBgn0051272","CG31272","3","2.83","low","No","No","Compara, eggNOG, OrthoFinder","","Add","CG31272 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","42019","FBgn0038448","CG12783","3","2.83","low","No","No","Compara, eggNOG, OrthoFinder","","Add","CG12783 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","31047","FBgn0040350","CG3690","3","2.83","low","No","No","Compara, eggNOG, OrthoFinder","","Add","CG3690 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","32127","FBgn0030331","CG15221","3","2.83","low","No","No","Compara, eggNOG, OrthoFinder","","Add","CG15221 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","41287","FBgn0037829","CG14691","3","2.83","low","No","No","Compara, eggNOG, OrthoFinder","","Add","CG14691 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","2769006","FBgn0053234","CG33234","3","2.83","low","No","No","Compara, eggNOG, OrthoFinder","","Add","CG33234 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","318594","FBgn0051106","CG31106","3","2.83","low","No","No","Compara, eggNOG, OrthoFinder","","Add","CG31106 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","2769005","FBgn0053233","CG33233","3","2.83","low","No","No","Compara, eggNOG, OrthoFinder","","Add","CG33233 details"
"771","SLC22A4","6583","10968","SLC22A4","Fly","37830","FBgn0034956","CG4324","2","2.03","low","No","No","OrthoFinder, RoundUp","","Add","CG4324 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","36417","FBgn0033778","Balat","7","6.97","high","Yes","Yes","Compara, eggNOG, OrthoDB, OrthoFinder, OrthoInspector, Panther, RoundUp","","Add","Balat details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","42890","FBgn0086365","Orct2","7","6.86","high","Yes","Yes","Compara, eggNOG, OrthoFinder, OrthoInspector, orthoMCL, Panther, RoundUp","","Add","Orct2 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","42891","FBgn0019952","Orct","7","6.86","moderate","Yes","No","Compara, eggNOG, OrthoFinder, OrthoInspector, orthoMCL, Panther, RoundUp","","Add","Orct details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","41967","FBgn0038407","CG6126","5","5.03","moderate","No","No","eggNOG, OrthoFinder, OrthoInspector, Panther, RoundUp","","Add","CG6126 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","35334","FBgn0032879","CarT","5","4.96","moderate","No","Yes","eggNOG, Isobase, OrthoDB, OrthoFinder, Panther","","Add","CarT details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","40441","FBgn0037144","CG7458","5","4.89","moderate","No","Yes","Compara, eggNOG, OrthoFinder, Panther, TreeFam","","Add","CG7458 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","40437","FBgn0037140","SLC22A","5","4.89","moderate","No","Yes","Compara, eggNOG, OrthoFinder, Panther, TreeFam","","Add","SLC22A details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","36458","FBgn0033809","CG4630","5","4.89","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther, TreeFam","","Add","CG4630 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","37275","FBgn0034479","CG8654","4","4.03","moderate","No","No","eggNOG, OrthoFinder, Panther, RoundUp","","Add","CG8654 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","42606","FBgn0038938","CG7084","4","4.01","moderate","No","Yes","eggNOG, OrthoDB, OrthoFinder, Panther","","Add","CG7084 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","41962","FBgn0063649","CG6006","4","3.95","moderate","No","Yes","eggNOG, Isobase, OrthoFinder, Panther","","Add","CG6006 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","38689","FBgn0259164","CG42269","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG42269 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","38664","FBgn0035647","CG10486","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG10486 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","42893","FBgn0039178","CG6356","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG6356 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","38662","FBgn0035645","CG5592","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG5592 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","42336","FBgn0038717","CG17751","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG17751 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","41790","FBgn0038261","CG14856","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG14856 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","42376","FBgn0038752","CG4462","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG4462 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","42335","FBgn0038716","CG7342","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG7342 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","42338","FBgn0038719","CG16727","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG16727 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","41791","FBgn0038262","CG14857","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG14857 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","42337","FBgn0038718","CG17752","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG17752 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","41789","FBgn0038260","CG14855","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG14855 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","42377","FBgn0038753","CG4459","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG4459 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","42339","FBgn0038720","CG6231","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG6231 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","42374","FBgn0038750","CG4465","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG4465 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","42334","FBgn0038715","CG7333","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG7333 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","40590","FBgn0264907","CG44098","4","3.93","moderate","No","No","Compara, eggNOG, OrthoFinder, Panther","","Add","CG44098 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","41963","FBgn0038404","CG8925","3","3","low","No","No","eggNOG, OrthoFinder, Panther","","Add","CG8925 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","31612","FBgn0029896","CG3168","3","2.93","low","No","No","eggNOG, OrthoFinder, RoundUp","","Add","CG3168 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","43030","FBgn0051103","CG31103","3","2.83","low","No","No","Compara, eggNOG, OrthoFinder","","Add","CG31103 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","326130","FBgn0051272","CG31272","3","2.83","low","No","No","Compara, eggNOG, OrthoFinder","","Add","CG31272 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","42019","FBgn0038448","CG12783","3","2.83","low","No","No","Compara, eggNOG, OrthoFinder","","Add","CG12783 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","31047","FBgn0040350","CG3690","3","2.83","low","No","No","Compara, eggNOG, OrthoFinder","","Add","CG3690 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","32127","FBgn0030331","CG15221","3","2.83","low","No","No","Compara, eggNOG, OrthoFinder","","Add","CG15221 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","41287","FBgn0037829","CG14691","3","2.83","low","No","No","Compara, eggNOG, OrthoFinder","","Add","CG14691 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","2769006","FBgn0053234","CG33234","3","2.83","low","No","No","Compara, eggNOG, OrthoFinder","","Add","CG33234 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","318594","FBgn0051106","CG31106","3","2.83","low","No","No","Compara, eggNOG, OrthoFinder","","Add","CG31106 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","2769005","FBgn0053233","CG33233","3","2.83","low","No","No","Compara, eggNOG, OrthoFinder","","Add","CG33233 details"
"772","SLC22A5","6584","10969","SLC22A5","Fly","37830","FBgn0034956","CG4324","2","2.03","low","No","No","OrthoFinder, RoundUp","","Add","CG4324 details"
"773","SLC25A10","1468","10980","SLC25A10","Fly","41640","FBgn0027610","Dic1","12","11.81","high","Yes","Yes","eggNOG, Hieranoid, Inparanoid, Isobase, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","Dic1 details"
"773","SLC25A10","1468","10980","SLC25A10","Fly","40038","FBgn0036807","CG6893","6","5.82","moderate","No","Yes","eggNOG, Isobase, OrthoFinder, Panther, Phylome, TreeFam","","Add","CG6893 details"
"773","SLC25A10","1468","10980","SLC25A10","Fly","40039","FBgn0036808","Dic4","6","5.82","moderate","No","Yes","eggNOG, Isobase, OrthoFinder, Panther, Phylome, TreeFam","","Add","Dic4 details"
"773","SLC25A10","1468","10980","SLC25A10","Fly","35763","FBgn0033248","Dic3","6","5.82","moderate","No","Yes","eggNOG, Isobase, OrthoFinder, Panther, Phylome, TreeFam","","Add","Dic3 details"
"773","SLC25A10","1468","10980","SLC25A10","Fly","42423","FBgn0038797","Dic2","6","5.82","moderate","No","Yes","eggNOG, Isobase, OrthoFinder, Panther, Phylome, TreeFam","","Add","Dic2 details"
"773","SLC25A10","1468","10980","SLC25A10","Fly","41101","FBgn0037668","CG16736","4","3.87","moderate","No","Yes","eggNOG, Panther, Phylome, TreeFam","","Add","CG16736 details"
"773","SLC25A10","1468","10980","SLC25A10","Fly","33832","FBgn0031757","Ucp4C","2","2","low","No","No","eggNOG, Panther","","Add","Ucp4C details"
"773","SLC25A10","1468","10980","SLC25A10","Fly","39322","FBgn0036199","Bmcp","2","1.93","low","No","No","eggNOG, RoundUp","","Add","Bmcp details"
"773","SLC25A10","1468","10980","SLC25A10","Fly","43483","FBgn0039674","CG1907","2","1.93","low","No","No","eggNOG, RoundUp","","Add","CG1907 details"
"774","SLC25A13","10165","10983","SLC25A13","Fly","43616","FBgn0028646","aralar1","12","11.87","moderate","Yes","No","eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","aralar1 details"
"775","SLC25A14","9016","10984","SLC25A14","Fly","39322","FBgn0036199","Bmcp","12","11.87","moderate","Yes","No","eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","Bmcp details"
"775","SLC25A14","9016","10984","SLC25A14","Fly","43483","FBgn0039674","CG1907","3","2.94","low","No","No","eggNOG, OrthoDB, RoundUp","","Add","CG1907 details"
"775","SLC25A14","9016","10984","SLC25A14","Fly","41640","FBgn0027610","Dic1","2","1.93","low","No","No","eggNOG, RoundUp","","Add","Dic1 details"
"775","SLC25A14","9016","10984","SLC25A14","Fly","38571","FBgn0035567","CG7514","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG7514 details"
"775","SLC25A14","9016","10984","SLC25A14","Fly","33832","FBgn0031757","Ucp4C","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","Ucp4C details"
"775","SLC25A14","9016","10984","SLC25A14","Fly","38572","FBgn0035568","CG18418","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG18418 details"
"775","SLC25A14","9016","10984","SLC25A14","Fly","32764","FBgn0030872","Ucp4A","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","Ucp4A details"
"776","SLC25A16","8034","10986","SLC25A16","Fly","42429","FBgn0067783","DPCoAC","5","4.84","moderate","Yes","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL, RoundUp","","Add","DPCoAC details"
"776","SLC25A16","8034","10986","SLC25A16","Fly","39415","FBgn0052103","SCaMC","2","2.03","low","No","No","OrthoFinder, RoundUp","","Add","SCaMC details"
"777","SLC25A18","83733","10988","SLC25A18","Fly","41448","FBgn0260743","GC1","11","10.86","moderate","Yes","No","eggNOG, Hieranoid, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","GC1 details"
"777","SLC25A18","83733","10988","SLC25A18","Fly","41449","FBgn0037970","GC2","9","8.93","moderate","No","No","eggNOG, Hieranoid, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, TreeFam","","Add","GC2 details"
"778","SLC25A20","788","1421","SLC25A20","Fly","33470","FBgn0019830","colt","14","13.82","high","Yes","Yes","eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","colt details"
"778","SLC25A20","788","1421","SLC25A20","Fly","33987","FBgn0031881","MME1","10","9.86","moderate","No","Yes","eggNOG, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","MME1 details"
"778","SLC25A20","788","1421","SLC25A20","Fly","34390","FBgn0032219","CG4995","3","3.04","low","No","No","OrthoDB, OrthoFinder, RoundUp","","Add","CG4995 details"
"778","SLC25A20","788","1421","SLC25A20","Fly","43311","FBgn0039525","CG5646","3","2.91","low","No","No","eggNOG, OrthoDB, OrthoFinder","","Add","CG5646 details"
"779","SLC25A22","79751","19954","SLC25A22","Fly","41448","FBgn0260743","GC1","14","13.82","high","Yes","Yes","eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","GC1 details"
"779","SLC25A22","79751","19954","SLC25A22","Fly","41449","FBgn0037970","GC2","10","9.88","moderate","No","Yes","eggNOG, Hieranoid, Inparanoid, Isobase, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, TreeFam","","Add","GC2 details"
